sample,precise,freq1,freq2,freq3,freq4,freq5,freq6,freq7,freq8,freq9,freq10,pow1,pow2,pow3,pow4,pow5,pow6,pow7,pow8,pow9,pow10,total
sample128,95,0.009009009009009009,0.018018018018018018,0.02702702702702703,0.036036036036036036,0.04504504504504504,0.05405405405405406,0.06306306306306306,0.17117117117117117,0.16216216216216217,0.21621621621621623,0.9008377227880554,0.6820283900646305,0.4467731787383841,0.25510391270831106,0.14271491809994005,0.10219333178046808,0.08068874440345707,0.07519942999455946,0.07460324284251937,0.07436655641319606,291643
sample131,95,0.009259259259259259,0.018518518518518517,0.027777777777777776,0.037037037037037035,0.046296296296296294,0.21296296296296297,0.2037037037037037,0.2222222222222222,0.12962962962962962,0.1388888888888889,0.8989153434835039,0.6668977348919625,0.41771852418363836,0.2295074649022615,0.1368662672755542,0.10460604769384009,0.10445223683198826,0.10293981329007465,0.10276694746810974,0.10244872995007709,159492
sample130,95,0.011764705882352941,0.023529411764705882,0.03529411764705882,0.047058823529411764,0.058823529411764705,0.16470588235294117,0.15294117647058825,0.1411764705882353,0.1764705882352941,0.12941176470588234,0.8594127523517643,0.5590798204930534,0.29162535158763203,0.15753634979104975,0.1045480593230023,0.09437151290278147,0.09436475345310792,0.09372752851446065,0.0934859439838616,0.09329699907525774,159960
sample129,95,0.016129032258064516,0.03225806451612903,0.04838709677419355,0.06451612903225806,0.08064516129032258,0.0967741935483871,0.1935483870967742,0.11290322580645161,0.4032258064516129,0.4193548387096774,0.8585733952791715,0.5696654343357006,0.320637193968338,0.18680627090806864,0.12691376354140355,0.09208528084633093,0.06989450813081216,0.06978475194769711,0.06956592124285707,0.06920828027261162,230614
sample134,95,0.00980392156862745,0.0196078431372549,0.029411764705882353,0.0392156862745098,0.12745098039215685,0.13725490196078433,0.14705882352941177,0.1568627450980392,0.11764705882352941,0.16666666666666666,0.8742025533744201,0.6002439724847959,0.3283178891124625,0.15595287918626768,0.10976518863992843,0.10970158216099166,0.10951551276137694,0.10838892834780953,0.1081985228991723,0.10693234761588714,193255
sample133,95,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.044444444444444446,0.05555555555555556,0.3,0.2,0.2111111111111111,0.16666666666666669,0.15555555555555556,0.8692695613652084,0.5935054206203153,0.330379223362975,0.16508091464583144,0.10369917466535523,0.08127096175882001,0.08112305541112035,0.08108073394446443,0.08107162207859686,0.08075890964458426,267731
sample135,95,0.00909090909090909,0.01818181818181818,0.02727272727272727,0.03636363636363636,0.045454545454545456,0.14545454545454545,0.15454545454545454,0.13636363636363635,0.16363636363636364,0.12727272727272726,0.895700726368843,0.6591263359984704,0.4057789008507267,0.21336790825160937,0.12075651583276316,0.1081675989254801,0.10716647063323374,0.10645001032755731,0.104953524020984,0.10362206762555123,212208
sample13,95,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.031496062992125984,0.07086614173228346,0.07874015748031496,0.06299212598425197,0.08661417322834646,0.11023622047244094,0.10236220472440945,0.8692542890979461,0.6084606041889785,0.3897539608024486,0.24683396110892064,0.18289084339003603,0.1805645996416748,0.18034038116311202,0.17686719841125456,0.17671784619655645,0.17615973530731624,126246
sample132,95,0.010526315789473684,0.021052631578947368,0.031578947368421054,0.042105263157894736,0.12631578947368421,0.11578947368421053,0.1368421052631579,0.15789473684210525,0.14736842105263157,0.19999999999999998,0.8529615892759118,0.5497749282530994,0.27522953110688286,0.1311643838565591,0.10423251647525052,0.10406768638887175,0.10331536319676707,0.10210021078383104,0.1020344407360563,0.10148609478339071,187228
sample137,95,0.009900990099009901,0.019801980198019802,0.0297029702970297,0.039603960396039604,0.1188118811881188,0.12871287128712872,0.2079207920792079,0.13861386138613863,0.19801980198019803,0.21782178217821782,0.8861819817930515,0.6257618813924569,0.35827670649721044,0.1833545938515602,0.1248960255706566,0.1246000500517725,0.12434995124283167,0.12398555178199071,0.12331026577350007,0.12306380721316557,105466
sample138,95,0.016666666666666666,0.03333333333333333,0.11666666666666667,0.13333333333333333,0.1,0.18333333333333332,0.15,0.3333333333333333,0.25,0.23333333333333334,0.6773113637438886,0.22973476251650268,0.20551642910207427,0.20220598257460573,0.20107796201911762,0.19974376096111232,0.1983076674780123,0.19789748145513258,0.19655917237518894,0.1958629397448692,36822
sample136,95,0.008620689655172414,0.017241379310344827,0.02586206896551724,0.034482758620689655,0.12931034482758622,0.12068965517241378,0.13793103448275862,0.14655172413793102,0.11206896551724138,0.15517241379310345,0.8902552576971539,0.6458091833716062,0.3834676836776117,0.1779392891069027,0.10091398021404335,0.09978453319059677,0.09922017790752954,0.0971183727754562,0.09643860764809152,0.09552128318957599,266371
sample139,95,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.044444444444444446,0.2111111111111111,0.12222222222222223,0.2,0.14444444444444446,0.13333333333333333,0.11111111111111112,0.8568304539568665,0.5556874415606011,0.283353909637817,0.1412100327049408,0.10968308107760974,0.10958359184089869,0.10904208873132114,0.10870212177716754,0.1085210659562866,0.10817998230602939,163615
sample141,95,0.009900990099009901,0.019801980198019802,0.0297029702970297,0.039603960396039604,0.1188118811881188,0.12871287128712872,0.13861386138613863,0.10891089108910891,0.1485148514851485,0.15841584158415842,0.8659825244648695,0.576672665964701,0.2993012967281668,0.14070336271657302,0.13102461781023556,0.13056951476229783,0.12969031788489668,0.1296293085852091,0.129046365676675,0.12687438858497052,238047
sample140,95,0.009900990099009901,0.019801980198019802,0.0297029702970297,0.039603960396039604,0.04950495049504951,0.0594059405940594,0.15841584158415842,0.1485148514851485,0.16831683168316833,0.1782178217821782,0.8978560856679512,0.6676080497317581,0.4282156832667809,0.25464813548626514,0.16200804820986303,0.1075748140049608,0.09134163117255764,0.0911163391646311,0.09059336935253734,0.09041932026911272,264833
sample14,95,0.007692307692307693,0.015384615384615385,0.05384615384615385,0.046153846153846156,0.06153846153846154,0.06923076923076923,0.07692307692307693,0.08461538461538462,0.09230769230769231,0.11538461538461539,0.7917025112600683,0.4580410713853845,0.45054753111463386,0.4431984248348834,0.4409663902144445,0.4337134815917442,0.42943423451473806,0.42726767811905425,0.42692457945846324,0.4264100247928843,50509
sample145,95,0.014084507042253521,0.028169014084507043,0.04225352112676056,0.14084507042253522,0.1267605633802817,0.16901408450704225,0.18309859154929578,0.11267605633802817,0.15492957746478875,0.3098591549295775,0.7811222832172835,0.3806877109211999,0.1498046553034646,0.14145577430504047,0.14026797960409104,0.13951139348629105,0.1392421503277269,0.13846745984164258,0.13834590929071905,0.13713330749274055,108689
sample143,95,0.009615384615384616,0.019230769230769232,0.028846153846153848,0.038461538461538464,0.04807692307692308,0.13461538461538464,0.16346153846153846,0.21153846153846156,0.17307692307692307,0.22115384615384617,0.8850650933078535,0.6308708693700845,0.3700097864557328,0.1885505721860336,0.1168279736485374,0.10175471849474241,0.10108696760235879,0.10103261058449577,0.10096119613783537,0.10073812025034616,235505
sample144,95,0.008695652173913044,0.017391304347826087,0.026086956521739132,0.034782608695652174,0.12173913043478261,0.11304347826086956,0.13043478260869565,0.1391304347826087,0.14782608695652175,0.10434782608695653,0.8877760956382079,0.6355243749409611,0.368904767243831,0.1706147728113651,0.10349189334058369,0.10330746971994162,0.10241414316650162,0.10147400385914468,0.10099637284528992,0.10089137011111163,253455
sample142,95,0.00909090909090909,0.01818181818181818,0.02727272727272727,0.03636363636363636,0.045454545454545456,0.12727272727272726,0.11818181818181818,0.13636363636363635,0.20909090909090908,0.21818181818181817,0.8895415001062238,0.6391502568920914,0.37870844082147037,0.19843863591890745,0.12243397588510664,0.11211117782331573,0.1108140623291046,0.10971931798596192,0.10866142072969584,0.10839333658946433,166312
sample146,95,0.00980392156862745,0.0196078431372549,0.029411764705882353,0.0392156862745098,0.049019607843137254,0.19607843137254902,0.12745098039215685,0.18627450980392157,0.1764705882352941,0.16666666666666666,0.8945314431876061,0.652403658730879,0.39801575083880253,0.2167926833686233,0.1318117032530485,0.0965026085249226,0.09634468213511482,0.09597584242551463,0.09471253204621702,0.09450194221638124,164180
sample147,95,0.01098901098901099,0.02197802197802198,0.03296703296703297,0.04395604395604396,0.05494505494505495,0.15384615384615385,0.16483516483516486,0.17582417582417584,0.27472527472527475,0.14285714285714288,0.8803992354366801,0.6192088165456563,0.3568960202686025,0.1805183610531211,0.11014524326686621,0.09264607910840897,0.09174406671647038,0.09115425174551597,0.09106836260744948,0.09091416640875054,238819
sample149,95,0.010869565217391304,0.021739130434782608,0.03260869565217391,0.043478260869565216,0.13043478260869565,0.11956521739130435,0.14130434782608695,0.10869565217391304,0.15217391304347827,0.16304347826086957,0.8551073961819481,0.5452923944086067,0.2751105520117164,0.15484898587327325,0.15476794522789253,0.15441109661066277,0.15249452565860405,0.1519595669257237,0.15008724869284348,0.14846313408263814,98612
sample152,95,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.11764705882352941,0.12605042016806722,0.1092436974789916,0.09243697478991596,0.10084033613445378,0.08403361344537814,0.13445378151260504,0.8738648152486449,0.5820768474529603,0.29452400047919264,0.23332975809751835,0.23093339953270312,0.2299734230760818,0.22827194116034705,0.22766328627293064,0.22445587740437287,0.2242236064921829,43524
sample153,95,0.0196078431372549,0.11764705882352941,0.09803921568627451,0.1568627450980392,0.19607843137254902,0.13725490196078433,0.1764705882352941,0.21568627450980393,0.23529411764705882,0.27450980392156865,0.6023300791781991,0.33190223596233576,0.3274757316396799,0.32669798686173,0.31885607195627025,0.3186273142423692,0.31843843267695415,0.3168202267250594,0.3097768174096386,0.3063094772542378,15378
sample148,95,0.010526315789473684,0.021052631578947368,0.031578947368421054,0.042105263157894736,0.14736842105263157,0.15789473684210525,0.1368421052631579,0.16842105263157894,0.12631578947368421,0.21052631578947367,0.8696591558084928,0.5915547403995258,0.32154834005824556,0.1538765429601275,0.11108969025018824,0.11070021819591305,0.1104246738217778,0.11003436246517737,0.10967780483067735,0.10961999325732802,261849
sample150,95,0.00909090909090909,0.01818181818181818,0.02727272727272727,0.03636363636363636,0.045454545454545456,0.05454545454545454,0.16363636363636364,0.17272727272727273,0.19999999999999998,0.20909090909090908,0.9069377377391797,0.6907329520123899,0.4522422927910284,0.261417232767148,0.154027928566292,0.10960002095674791,0.09163448485732761,0.0913611742021792,0.0910443219654803,0.09100254648045347,199785
sample151,95,0.009009009009009009,0.018018018018018018,0.02702702702702703,0.036036036036036036,0.11711711711711711,0.12612612612612611,0.10810810810810811,0.15315315315315314,0.1891891891891892,0.18018018018018017,0.8926287081061569,0.6448566342314718,0.37916272387554234,0.18557337271294105,0.1221974337884191,0.12094765936010218,0.12080105257478353,0.11909054927986662,0.11907672666359735,0.11904656734561624,138175
sample154,95,0.012987012987012988,0.025974025974025976,0.03896103896103896,0.14285714285714288,0.15584415584415584,0.12987012987012989,0.16883116883116883,0.18181818181818182,0.05194805194805195,0.19480519480519481,0.8095134992596147,0.44545230608165526,0.19290072566867625,0.11542055911564865,0.11369840844165383,0.11257943289862392,0.1099407629098439,0.10992657851102537,0.10945966984353295,0.10878226693906697,124539
sample156,95,0.011627906976744186,0.023255813953488372,0.03488372093023256,0.046511627906976744,0.1511627906976744,0.16279069767441862,0.20930232558139533,0.13953488372093023,0.2441860465116279,0.22093023255813954,0.8580538079411311,0.5649741747221402,0.2993115819848705,0.15089379544414203,0.10050413793679869,0.10045021957341838,0.10035351957211591,0.10006292607293028,0.09936095810003652,0.09933488496056775,195333
sample155,95,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.043010752688172046,0.05376344086021506,0.06451612903225806,0.16129032258064518,0.15053763440860216,0.17204301075268819,0.19354838709677422,0.8851013199563509,0.636449564858868,0.39343880367444173,0.23177078387072703,0.14946373056872833,0.0950344898335707,0.08246088754220854,0.08146219660659834,0.0806797342147016,0.07962676928955177,263816
sample159,95,0.009433962264150943,0.018867924528301886,0.02830188679245283,0.03773584905660377,0.04716981132075471,0.05660377358490566,0.16981132075471697,0.16037735849056603,0.25471698113207547,0.1792452830188679,0.897981596712047,0.6683205513903602,0.4234490251930701,0.234053950763321,0.1333684193349731,0.09551366660632149,0.0915766577120606,0.0913216326045606,0.09112216350864517,0.09100665236953409,268443
sample161,95,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.13725490196078433,0.09803921568627451,0.1568627450980392,0.23529411764705882,0.21568627450980393,0.1764705882352941,0.7685904696268977,0.4075091678548257,0.2325425900750212,0.14021691640469547,0.09602397162042499,0.09335725570699874,0.09329055995619405,0.09177201572175459,0.09110180842889251,0.09018226229383475,57952
sample158,95,0.007518796992481203,0.015037593984962405,0.022556390977443608,0.03007518796992481,0.03759398496240601,0.045112781954887216,0.05263157894736842,0.06015037593984962,0.06766917293233082,0.18045112781954886,0.942973555319916,0.8003995908777561,0.6227110786068107,0.4479859675009474,0.300188539193605,0.1952835154372053,0.136141213508235,0.10657606664388683,0.08588555451884013,0.07749337505463373,337985
sample160,95,0.008620689655172414,0.017241379310344827,0.02586206896551724,0.034482758620689655,0.04310344827586207,0.05172413793103448,0.06034482758620689,0.15517241379310345,0.14655172413793102,0.16379310344827586,0.9182926667178197,0.7267580568588392,0.5079506463658479,0.3171550312000201,0.18743681480858068,0.12304591330634754,0.09300074953851693,0.0865190161065307,0.08641152760463301,0.08606247379206479,242898
sample157,95,0.009009009009009009,0.018018018018018018,0.02702702702702703,0.036036036036036036,0.04504504504504504,0.05405405405405406,0.13513513513513514,0.14414414414414414,0.15315315315315314,0.12612612612612611,0.9043046105315771,0.686092313233714,0.4480688521427121,0.2552333288138019,0.14404057465696943,0.10087493240424103,0.09896962552913059,0.09848599811961666,0.0975217344105683,0.09736905609772355,326520
sample162,95,0.011904761904761904,0.023809523809523808,0.03571428571428571,0.047619047619047616,0.15476190476190477,0.14285714285714285,0.11904761904761904,0.13095238095238093,0.16666666666666666,0.10714285714285714,0.8523347894752341,0.5474757772287444,0.2954633552458387,0.16601872137493467,0.11705198377597195,0.11668170078596947,0.11557990420366476,0.11522094276912766,0.1151018771904402,0.11342331623754749,128469
sample16,95,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.9423919690887838,0.8524630185880638,0.7825917090696186,0.7332371713835252,0.6929255230819854,0.6599880001081998,0.6336758580153274,0.6135999102215336,0.5955850160421438,0.5816481668132075,18445
sample165,95,0.016129032258064516,0.03225806451612903,0.14516129032258063,0.12903225806451613,0.11290322580645161,0.16129032258064516,0.1774193548387097,0.0967741935483871,0.27419354838709675,0.1935483870967742,0.7138793024296447,0.2700638756951932,0.2091455071961846,0.20713514376658163,0.2061780020292823,0.20562454453423737,0.19967299515525128,0.1990349882707565,0.19879318310144464,0.19796836822315436,53916
sample163,95,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.03361344537815126,0.04201680672268907,0.05042016806722689,0.14285714285714285,0.13445378151260504,0.15126050420168066,0.11764705882352941,0.9056234513877489,0.6864784875876464,0.44761346447499084,0.26312368879041853,0.16238812393006086,0.11035465252090047,0.09134483668887865,0.0905322153792505,0.09037725349394503,0.0902604943917566,245563
sample164,95,0.009345794392523364,0.018691588785046728,0.02803738317757009,0.037383177570093455,0.04672897196261682,0.11214953271028036,0.12149532710280372,0.19626168224299065,0.1308411214953271,0.18691588785046728,0.888489063321129,0.6359079666437325,0.3771692269610542,0.20254966373596225,0.1230531998125606,0.11507837652919997,0.11443721233935931,0.11294379242019281,0.11286177015753143,0.11179425754100096,176243
sample167,95,0.008130081300813009,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.04065040650406505,0.04878048780487805,0.1869918699186992,0.13821138211382114,0.1951219512195122,0.14634146341463417,0.9121693933673928,0.704127029004481,0.46846096144623234,0.2738282168608946,0.15833562628537248,0.10860151201355596,0.10144809406820407,0.10135992804468257,0.1011293426566141,0.10045870187324374,220500
sample166,95,0.0072992700729927005,0.014598540145985401,0.021897810218978103,0.029197080291970802,0.0364963503649635,0.043795620437956206,0.13138686131386862,0.12408759124087591,0.11678832116788321,0.1094890510948905,0.9160931164330578,0.7162663947245309,0.48709899563004183,0.29089460790743493,0.1647275446329645,0.10871869363140352,0.10383737996600804,0.10373308599309587,0.10303605986669324,0.10204913604846037,234237
sample170,95,0.014705882352941176,0.029411764705882353,0.044117647058823525,0.058823529411764705,0.07352941176470588,0.3382352941176471,0.22058823529411764,0.4117647058823529,0.27941176470588236,0.16176470588235295,0.8525890029743994,0.5543027057270548,0.3100296805607479,0.18979085527028766,0.12588403953199181,0.08344252947214946,0.08253709141076576,0.08233554471914223,0.08232151058556336,0.08222437753132658,135146
sample168,95,0.010416666666666666,0.020833333333333332,0.03125,0.041666666666666664,0.10416666666666666,0.11458333333333333,0.15625,0.16666666666666666,0.125,0.17708333333333331,0.8508765139225076,0.5405109713619903,0.26085370650565615,0.12459681180638497,0.10483371239768587,0.10477519849391953,0.10468819088156955,0.10460566340603891,0.10306934300523536,0.10091688076119908,191789
sample169,95,0.00847457627118644,0.01694915254237288,0.025423728813559324,0.03389830508474576,0.0423728813559322,0.1271186440677966,0.13559322033898305,0.1440677966101695,0.15254237288135594,0.11864406779661017,0.9035556849952835,0.6765894547201646,0.42347563848532427,0.22264519411500264,0.12115966175799688,0.09995510502657846,0.0997550438858615,0.09950794746210702,0.09899691415780755,0.09899185189848232,180634
sample171,95,0.011764705882352941,0.023529411764705882,0.03529411764705882,0.11764705882352941,0.12941176470588234,0.10588235294117647,0.1411764705882353,0.15294117647058825,0.16470588235294117,0.21176470588235294,0.8128485251281979,0.4395205407087056,0.1735622036575423,0.16854062185360763,0.16455901181254487,0.16432309585587349,0.15997693076204944,0.1580132706946661,0.15687967283645282,0.15618822621064035,100347
sample172,95,0.011627906976744186,0.023255813953488372,0.03488372093023256,0.11627906976744186,0.10465116279069767,0.1744186046511628,0.16279069767441862,0.12790697674418605,0.18604651162790697,0.1511627906976744,0.8385115369784042,0.5067574616365349,0.2362054710115328,0.13316174657580238,0.13024351044219862,0.13017140956878595,0.12963280449804473,0.12945016035604814,0.12821044407245033,0.12796570763176873,121808
sample174,95,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.04040404040404041,0.12121212121212122,0.11111111111111112,0.13131313131313133,0.14141414141414144,0.18181818181818182,0.17171717171717174,0.8704849051559916,0.5820759633113806,0.3008769762830297,0.1430865960216644,0.12223320758804548,0.12105610312878069,0.12066110925956618,0.11914520005698474,0.11607258042224511,0.11568565804813202,131824
sample175,95,0.0136986301369863,0.0273972602739726,0.1095890410958904,0.1232876712328767,0.1506849315068493,0.136986301369863,0.0958904109589041,0.2054794520547945,0.1643835616438356,0.1917808219178082,0.7765154052908786,0.37652613969662785,0.2080088830445691,0.20483431202163688,0.20424271680499514,0.20363030463958687,0.20324137826996555,0.2013792474885795,0.20123487386098368,0.20073380199493332,57705
sample17,95,0.00641025641025641,0.01282051282051282,0.05769230769230769,0.05128205128205128,0.0641025641025641,0.019230769230769232,0.07051282051282051,0.07692307692307693,0.10897435897435898,0.14102564102564102,0.845156866882915,0.524130574476569,0.28930250991843093,0.28840832989127296,0.2713184301909475,0.2681778139630572,0.2584746369548648,0.2551578679967984,0.25300361983039993,0.2529762672877785,105031
sample173,95,0.010526315789473684,0.021052631578947368,0.031578947368421054,0.042105263157894736,0.05263157894736842,0.14736842105263157,0.15789473684210525,0.16842105263157894,0.17894736842105263,0.1368421052631579,0.8789551625261561,0.6184084815731116,0.3619483270315279,0.19130373985430055,0.11730252374112352,0.09612647021835227,0.09537840625735884,0.0943663591674977,0.0935289424164781,0.09287119414117911,235611
sample178,95,0.010526315789473684,0.021052631578947368,0.031578947368421054,0.16842105263157894,0.15789473684210525,0.042105263157894736,0.12631578947368421,0.14736842105263157,0.1368421052631579,0.17894736842105263,0.8642227237793338,0.5661853725938475,0.28310209562600314,0.13871298713079022,0.1379703435945556,0.1375322943980645,0.1374477028661357,0.13687115570098185,0.13684865471199584,0.1368307585952391,115463
sample180,95,0.0125,0.025,0.037500000000000006,0.15000000000000002,0.1625,0.23750000000000002,0.125,0.1375,0.225,0.17500000000000002,0.8335143215636992,0.4948730191157503,0.22185179392588733,0.12254590091029177,0.12200594674390551,0.12192691883674361,0.12176899709181134,0.12162767200912465,0.12127221851624546,0.12006870123882375,117600
sample177,95,0.009009009009009009,0.018018018018018018,0.02702702702702703,0.036036036036036036,0.12612612612612611,0.17117117117117117,0.16216216216216217,0.11711711711711711,0.13513513513513514,0.15315315315315314,0.8888993785998762,0.6337623858698203,0.3649380278652258,0.17740032128563835,0.12806382324605384,0.1276710405963974,0.12764816212692226,0.12674677617563304,0.1259194523579522,0.12535618775152657,139444
sample179,95,0.01,0.02,0.03,0.04,0.15,0.14,0.13,0.12,0.16,0.17,0.8805036297371105,0.6122744807159443,0.34050152295137015,0.1690942637282364,0.1305484999354468,0.12986107714112433,0.12960595434676705,0.12854343520621245,0.12846174456535508,0.12422174932261724,129458
sample181,95,0.01282051282051282,0.02564102564102564,0.038461538461538464,0.1282051282051282,0.14102564102564102,0.15384615384615385,0.1923076923076923,0.20512820512820512,0.16666666666666666,0.1794871794871795,0.8231490836544864,0.472015747167312,0.20121450330306204,0.13615127041757924,0.13594221314524482,0.1356327386316493,0.13534618534060425,0.13533494001258617,0.1347272130468923,0.13452635955011513,105437
sample176,95,0.0136986301369863,0.0273972602739726,0.1095890410958904,0.1232876712328767,0.136986301369863,0.1506849315068493,0.0958904109589041,0.1643835616438356,0.1917808219178082,0.1780821917808219,0.7809936269761136,0.38151240785336576,0.17637142575393033,0.17420213563867104,0.17107529186814718,0.16901830903935897,0.16666351622823433,0.1652983662834295,0.16426330531594976,0.16410223601998072,57149
sample182,95,0.01282051282051282,0.02564102564102564,0.038461538461538464,0.14102564102564102,0.16666666666666666,0.15384615384615385,0.1282051282051282,0.20512820512820512,0.21794871794871795,0.1794871794871795,0.810925269579252,0.4399282959283906,0.17081927180130685,0.13027013593948567,0.130185685371029,0.12988274050041673,0.12888135588175595,0.12842462999599996,0.1276956853347433,0.12671158451471656,114239
sample183,95,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.11827956989247312,0.10752688172043012,0.12903225806451613,0.09677419354838711,0.16129032258064518,0.17204301075268819,0.15053763440860216,0.8191781243710751,0.4531247576304411,0.17565054610529707,0.17017719294761008,0.16947837970371354,0.1670343895288581,0.16635360827314333,0.16567525394298968,0.1638741187601057,0.16200662929424178,108718
sample184,95,0.011235955056179775,0.02247191011235955,0.033707865168539325,0.12359550561797752,0.1797752808988764,0.11235955056179775,0.19101123595505617,0.16853932584269662,0.1348314606741573,0.15730337078651685,0.8501334132630594,0.5272963304238258,0.23313634782341583,0.1338423546784739,0.13194627244222468,0.13179236906415098,0.13142616283824265,0.13021510520694193,0.12979224786444576,0.12878420763113999,107030
sample18,95,0.006493506493506494,0.012987012987012988,0.01948051948051948,0.05844155844155845,0.06493506493506494,0.05194805194805195,0.07142857142857144,0.12337662337662339,0.12987012987012989,0.1168831168831169,0.861074739519459,0.5649164095796583,0.31439722643608853,0.2685160339066754,0.2626934003522518,0.25761310286783423,0.25264696009386445,0.2458151461062013,0.2455141049921931,0.24502061972652672,102634
sample187,95,0.014705882352941176,0.029411764705882353,0.1323529411764706,0.14705882352941177,0.11764705882352941,0.22058823529411764,0.20588235294117646,0.25,0.19117647058823528,0.1764705882352941,0.7804392941683053,0.38103793887868675,0.16957708011615918,0.1648105096407902,0.16308973000000582,0.16264933026984485,0.1619136242159618,0.16154694748612247,0.16143001619057754,0.16111826790374426,59875
sample185,95,0.011363636363636364,0.022727272727272728,0.03409090909090909,0.045454545454545456,0.125,0.11363636363636365,0.1590909090909091,0.17045454545454547,0.13636363636363635,0.18181818181818182,0.8363743058328831,0.5011956812148611,0.22943927308881243,0.11871125238192907,0.11411865506872672,0.112980263562969,0.11197889281434582,0.1111707430141511,0.11002478321896515,0.10842707874580321,104169
sample186,95,0.01098901098901099,0.02197802197802198,0.03296703296703297,0.04395604395604396,0.13186813186813187,0.14285714285714288,0.2087912087912088,0.28571428571428575,0.1208791208791209,0.2197802197802198,0.8796286747403131,0.6101114467811936,0.3477702998722839,0.18950237725762584,0.12516835677244326,0.12358325242381862,0.1223359598618875,0.12146004372012498,0.1205576881691412,0.1205486030056367,112036
sample190,95,0.015625,0.03125,0.046875,0.140625,0.125,0.15625,0.171875,0.1875,0.21875,0.234375,0.7816573324840725,0.40902389257931826,0.18840477328433072,0.12832070608963336,0.12561304578832327,0.12483948000338815,0.12476144310806916,0.12311909461010598,0.12251498335938107,0.12132440022413692,97544
sample191,95,0.008928571428571428,0.017857142857142856,0.026785714285714284,0.03571428571428571,0.09821428571428571,0.10714285714285714,0.13392857142857142,0.14285714285714285,0.125,0.08928571428571427,0.8741242508159381,0.5948975654366091,0.3207728809389023,0.15911941776511382,0.1538388223363811,0.15103021300427155,0.14943117396283967,0.14847520048155202,0.14771103103512195,0.14665385410034434,107163
sample188,95,0.011904761904761904,0.023809523809523808,0.03571428571428571,0.047619047619047616,0.13095238095238093,0.17857142857142855,0.16666666666666666,0.15476190476190477,0.14285714285714285,0.21428571428571427,0.8570299154802236,0.5600631053671847,0.2933867115974478,0.15049821550049014,0.11872329195615634,0.11843671146754062,0.11841671556138246,0.11830803297648108,0.1179492982372397,0.1168307875328157,149860
sample20,95,0.007692307692307693,0.05384615384615385,0.046153846153846156,0.06153846153846154,0.06923076923076923,0.09230769230769231,0.08461538461538462,0.07692307692307693,0.015384615384615385,0.1,0.7903007465548149,0.48809806772246933,0.477806237112452,0.4772778192959156,0.46710313438758194,0.46538571883106733,0.46324117253840014,0.4630886363321478,0.4625187567148478,0.4625074431292679,42222
sample192,95,0.007692307692307693,0.015384615384615385,0.023076923076923078,0.03076923076923077,0.1076923076923077,0.1,0.11538461538461539,0.038461538461538464,0.12307692307692308,0.13076923076923078,0.9057252498968207,0.6826820861087427,0.43140940631149904,0.2274400976061431,0.12259192510674172,0.12173117681528621,0.12144740558898824,0.12064821254006734,0.12029489268465089,0.11889756386883792,154361
sample2,95,0.009900990099009901,0.04950495049504951,0.0594059405940594,0.06930693069306931,0.07920792079207921,0.1188118811881188,0.09900990099009901,0.0891089108910891,0.10891089108910891,0.12871287128712872,0.6822383429144565,0.47579302165459275,0.47261256188337825,0.45402509202543134,0.44520610906226055,0.4448646478758428,0.44439913383510515,0.44321140916956875,0.4421028976302369,0.4409010087309138,33432
sample22,95,0.008,0.016,0.056,0.064,0.048,0.10400000000000001,0.07200000000000001,0.112,0.096,0.12,0.77890004843127,0.40573240660221815,0.32267774897591156,0.3119841733304444,0.30875395178502674,0.3059938951308252,0.30575170880315017,0.30340013104443303,0.3032940909564916,0.30199338200409137,86155
sample189,95,0.008547008547008548,0.017094017094017096,0.025641025641025644,0.03418803418803419,0.042735042735042736,0.11965811965811968,0.12820512820512822,0.11111111111111112,0.13675213675213677,0.15384615384615385,0.9049717871284167,0.6846216971494046,0.44488197395438667,0.25619607170090813,0.14923808245554487,0.10754054729031169,0.10670061474717693,0.10610808238437965,0.10606113258042547,0.10578842328623714,198755
sample23,95,0.005291005291005291,0.010582010582010581,0.015873015873015872,0.0582010582010582,0.05291005291005291,0.06349206349206349,0.06878306878306878,0.10582010582010581,0.1111111111111111,0.07407407407407407,0.9082784988477087,0.6948901478385312,0.4799978396460189,0.36914401321491735,0.3671014481632483,0.3654281717784908,0.3610328797825979,0.35701760083948086,0.3567097036295909,0.3565066562338813,76299
sample26,95,0.008130081300813009,0.016260162601626018,0.06504065040650407,0.05691056910569106,0.07317073170731708,0.0813008130081301,0.12195121951219513,0.14634146341463417,0.0894308943089431,0.11382113821138212,0.8099640200221636,0.44923690252689624,0.2536512355483126,0.2509414993693388,0.24730011050855313,0.2387933784364442,0.23720292147132965,0.23564689192773286,0.2352454212599045,0.23502681062064282,83650
